1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.909   0.898   -0.339   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.938   0.904   0.196   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.851   0.962   0.928   -0.736   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.615   1.   1.   -0.333   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.331   1.   1.   -0.459   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.569   1.   1.   -0.378   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.649   0.999   1.   -0.298   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.57   0.997   1.   -0.217   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.328   1.   1.   -0.304   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.429   1.   1.   -0.617   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.627   1.   0.994   -0.561   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.648   0.999   0.922   -0.94   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.414   1.   0.908   -0.894   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.495   1.   0.732   -0.992   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.709   0.976   0.846   -0.956   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.989   0.084   0.871   -0.895   -1.   -1.   -1.   -1.   -1.   -1.
1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.338   0.058   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.845   0.953   0.922   -0.882   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.694   1.   0.999   -0.739   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.534   1.   0.996   -0.744   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.716   1.   1.   -0.699   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.556   1.   1.   -0.478   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.719   1.   1.   -0.62   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.597   1.   0.954   -0.848   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.722   1.   0.908   -0.924   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.783   0.992   0.999   -0.795   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.724   0.999   0.978   -0.839   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.603   1.   0.711   -0.998   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.5   1.   0.591   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.936   0.911   0.735   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.755   0.872   -0.974   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.327   0.833   -0.957   -1.   -1.   -1.   -1.   -1.   -1.
2.   -1.   -1.   -1.   -1.   -1.   -0.723   -0.831   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.991   -0.158   0.751   0.967   0.892   0.773   0.307   -0.969   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.84   1.   1.   1.   0.359   0.542   1.   -0.36   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.535   0.954   1.   0.203   -0.982   -0.178   1.   0.034   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.763   -0.713   -0.97   -1.   -0.15   1.   0.007   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.142   1.   -0.022   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.997   0.511   0.983   -0.448   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.661   1.   0.669   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.413   1.   -0.253   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.502   0.972   0.844   -0.923   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.718   -0.251   0.394   0.593   0.88   1.   0.908   0.593   0.426   -0.223   -0.697   -1.   -1.   -1.   -1.   -0.574   0.815   1.   1.   1.   1.   0.545   0.452   0.915   1.   1.   0.977   0.473   -0.626   -1.   -1.   0.876   1.   1.   1.   1.   0.168   -0.975   -1.   -0.815   -0.403   -0.058   0.591   0.989   0.949   0.736   0.283   0.976   1.   1.   1.   0.292   -0.882   -1.   -1.   -1.   -1.   -1.   -1.   -0.272   0.537   1.   0.436   0.362   0.856   0.635   -0.391   -0.983   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.974   -0.88   -0.948   -0.941   -0.881   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.
1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.509   0.883   -0.445   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.637   0.996   0.736   -0.966   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.397   1.   -0.534   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.45   1.   -0.188   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.586   1.   -0.141   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.74   1.   -0.361   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.712   0.954   1.   -0.464   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.438   1.   1.   -0.651   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.368   1.   0.96   -0.814   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.148   1.   0.791   -0.998   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.195   1.   0.706   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.508   1.   0.753   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.604   1.   0.967   -0.901   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.84   0.99   1.   -0.455   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.992   0.812   1.   -0.325   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.125   0.842   -0.788   -1.   -1.   -1.   -1.   -1.   -1.
1.   -1.   -1.   -1.   -1.   -1.   -1.   0.18   0.278   -0.892   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.21   0.998   0.634   -0.908   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.449   0.999   0.997   0.177   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.385   0.997   1.   0.195   -0.996   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.561   0.999   0.999   0.047   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.365   0.998   0.999   0.853   -0.949   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.298   0.996   0.999   0.93   -0.805   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.105   0.997   1.   0.902   -0.93   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.129   1.   0.999   0.643   -0.999   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.024   0.999   0.999   0.91   -0.935   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.023   0.999   0.999   0.705   -0.97   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.131   0.999   0.998   0.685   -0.97   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.989   0.447   0.999   0.999   0.561   -0.999   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.819   0.913   0.999   0.998   0.411   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.939   0.811   0.999   0.999   -0.027   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.709   0.538   0.997   -0.485   -1.   -1.   -1.   -1.   -1.   -1.
3.   -1.   -1.   -1.   -1.   -0.977   -0.801   -0.201   -0.645   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.262   0.692   1.   1.   0.988   -0.215   -0.076   -0.141   -0.666   -1.   -1.   -1.   -1.   -1.   -1.   -0.997   0.362   1.   1.   1.   0.804   0.88   0.789   1.   0.993   0.59   -0.63   -1.   -1.   -1.   -1.   -1.   -0.967   -0.177   -0.193   -0.795   -0.929   -0.93   -0.945   -0.885   -0.695   0.084   0.933   -0.185   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.586   0.827   -0.844   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.75   0.806   1.   -0.091   -1.   -1.   -1.   -1.   -0.969   -0.337   0.121   0.513   0.136   -0.001   -0.399   -0.135   0.812   1.   0.907   -0.705   -1.   -1.   -1.   -1.   0.211   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.079   -1.   -1.   -1.   -1.   -1.   -0.518   0.719   1.   1.   1.   1.   1.   1.   1.   0.457   -0.949   -1.   -1.   -1.   -1.   -1.   -1.   -0.97   -0.807   -0.399   -0.469   -0.919   -0.919   -0.919   -0.455   0.977   0.152   -1.   -0.505   -0.221   -0.812   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.324   0.997   -0.409   0.541   1.   0.939   0.009   -0.91   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.009   1.   0.276   0.097   0.997   0.075   0.182   0.768   0.251   -0.668   -0.885   -0.99   -1.   -0.964   -0.885   -0.68   0.837   1.   0.486   -0.961   -0.145   0.737   0.429   -0.172   0.358   1.   1.   0.671   0.595   0.68   1.   1.   1.   1.   0.497   -1.   -1.   -0.862   -0.08   0.453   0.825   1.   1.   1.   1.   1.   1.   1.   1.   0.751   -0.141   -1.   -1.   -1.   -1.   -1.   -0.889   -0.433   -0.433   0.029   0.087   0.087   -0.312   -0.433   -0.892   -0.973   -1.
1.   -1.   -1.   -1.   -1.   -1.   -0.984   0.748   0.342   -0.96   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.587   0.878   1.   0.377   -0.951   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.978   0.689   1.   1.   0.026   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.617   1.   1.   0.608   -0.957   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.524   1.   1.   0.924   -0.869   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.519   1.   1.   0.914   -0.854   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.47   1.   1.   0.997   -0.311   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.888   0.618   1.   1.   0.965   -0.63   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.721   0.978   1.   1.   0.964   -0.801   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.805   0.969   1.   1.   0.985   -0.729   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.114   0.982   1.   1.   0.988   -0.682   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.048   1.   1.   1.   0.851   -0.717   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.141   1.   1.   1.   0.562   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.146   1.   1.   1.   -0.231   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.741   0.748   1.   1.   -0.226   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.87   -0.096   0.819   -0.441   -1.   -1.   -1.   -1.   -1.   -1.
1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.037   0.372   -0.983   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.599   1.   -0.228   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.999   0.73   0.408   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.303   0.824   -0.988   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.009   0.985   -0.64   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.325   1.   -0.227   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.262   1.   -0.027   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.099   1.   -0.245   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.077   1.   -0.375   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.019   1.   -0.202   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.217   1.   -0.506   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.353   0.94   -0.771   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.976   0.815   0.407   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.594   1.   -0.012   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.525   1.   0.054   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.985   0.36   -0.097   -1.   -1.   -1.   -1.   -1.   -1.   -1.
1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.256   0.945   -0.186   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.435   1.   0.6   -0.999   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.566   1.   0.84   -0.966   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.647   0.997   0.982   -0.835   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.508   0.898   -0.904   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.993   0.701   0.951   -0.873   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.977   0.743   1.   -0.459   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.993   0.675   1.   0.004   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.993   0.686   1.   -0.338   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.864   0.947   0.985   -0.24   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.528   1.   1.   -0.644   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.328   1.   0.946   -0.884   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.128   1.   0.812   -0.951   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.212   1.   0.537   -0.97   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.296   1.   0.178   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.975   -0.017   0.795   -0.869   -1.   -1.   -1.   -1.   -1.   -1.
3.   -1.   -1.   -1.   -0.897   0.32   0.52   1.   1.   0.327   -0.633   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.146   1.   1.   1.   1.   1.   0.877   -0.368   -0.528   -0.959   -1.   -1.   -1.   -1.   -1.   -1.   -0.951   -0.071   0.556   0.614   0.614   0.912   1.   1.   1.   0.761   -0.755   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.868   -0.824   -0.398   0.654   1.   -0.462   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.837   0.1   0.911   0.734   -0.806   -1.   -1.   -1.   -1.   -0.895   -0.79   -0.79   -0.79   -0.769   -0.096   0.333   0.702   1.   0.67   -0.83   -1.   -1.   -1.   -1.   -1.   0.298   1.   1.   1.   1.   1.   1.   1.   0.682   -0.743   -1.   -1.   -1.   -1.   -1.   -1.   -0.484   0.695   0.719   0.32   0.158   0.158   0.35   0.719   0.974   0.788   -0.269   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.428   0.441   0.977   -0.036   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.976   0.191   0.957   -0.499   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.963   0.623   0.542   -0.991   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.266   0.953   -0.85   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.737   0.821   0.59   -1.   -0.934   0.308   -0.222   -0.808   -1.   -1.   -1.   -1.   -0.865   -0.509   -0.47   0.518   0.9   0.89   -0.384   -1.   -0.913   0.703   1.   0.959   0.93   0.93   0.93   0.93   0.948   1.   1.   0.923   0.474   -0.629   -1.   -1.   -1.   -0.875   -0.122   0.438   0.704   0.487   0.438   0.438   0.438   0.021   -0.18   -0.776   -1.   -1.   -1.   -1.
1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.925   0.894   0.439   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.617   1.   0.999   -0.719   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.865   0.96   1.   -0.384   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.924   0.917   1.   -0.601   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.986   0.803   1.   -0.043   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.986   0.65   1.   -0.236   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.454   1.   1.   -0.465   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.261   1.   0.999   -0.387   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.044   1.   0.951   -0.888   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.024   1.   0.996   -0.756   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.2   1.   0.933   -0.91   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.18   1.   0.923   -0.921   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.356   1.   0.912   -0.93   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.459   1.   1.   -0.522   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.963   0.86   1.   -0.235   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.268   0.93   -0.058   -1.   -1.   -1.   -1.   -1.   -1.
1.   -1.   -1.   -1.   -1.   -1.   -0.86   0.815   0.982   -0.129   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.918   0.909   1.   0.997   0.361   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.943   0.878   1.   0.841   0.205   -0.784   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.668   1.   0.853   -0.957   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.643   1.   0.994   -0.74   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.618   1.   0.989   -0.648   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.351   1.   0.898   -0.926   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.568   1.   0.912   -0.914   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.542   1.   0.769   -0.988   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.517   1.   0.789   -0.983   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.995   0.729   1.   0.589   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.936   0.887   1.   0.493   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.947   0.872   1.   0.519   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.356   1.   0.972   -0.823   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.149   1.   0.986   -0.781   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.926   0.658   0.905   -0.737   -1.   -1.   -1.   -1.   -1.   -1.
1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   0.593   0.304   -0.948   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.982   0.847   1.   -0.343   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.834   0.959   1.   -0.295   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.489   1.   1.   -0.499   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.57   1.   0.996   -0.778   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.663   1.   1.   -0.689   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.54   1.   0.997   -0.627   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.428   1.   0.999   -0.651   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.338   1.   1.   -0.558   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.226   1.   0.892   -0.836   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.365   1.   0.978   -0.783   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.617   1.   0.998   -0.688   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.698   1.   1.   -0.517   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.563   1.   1.   -0.424   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.656   1.   1.   -0.514   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -1.   -0.979   0.135   0.991   -0.594   -1.   -1.   -1.   -1.   -1.   -1.
